file_size,total_time_taken,average_time_taken
705,24.893803119659424,0.03531035903497791
706,24.90840744972229,0.0352810303820429
707,24.912039041519165,0.0352362645566042
708,25.14555048942566,0.035516314250601214
709,25.390178442001343,0.03581125309168032
710,25.01070523262024,0.03522634539805668
711,25.10706615447998,0.03531232933119547
712,25.07000494003296,0.03521068109555191
713,24.83913278579712,0.034837493388214756
714,24.897631645202637,0.034870632556306215
715,25.019328832626343,0.0349920682973795
716,25.34624147415161,0.03539977859518381
717,25.184494733810425,0.03512481831772723
718,25.233003854751587,0.03514345940773202
719,25.239232301712036,0.03510324381322954
720,25.405624628067017,0.03528558976120419
721,25.345637559890747,0.03515345015241435
722,25.36599636077881,0.035132958948447104
723,25.241925716400146,0.03491276032697116
724,25.422655820846558,0.035114165498406846
